english	translation	category	sub_category	source
Enraged Boar	愤怒的野猪	name	npc	Enraged Boar
R0ck 5masher	R0ck 5masher	name	npc	R0ck 5masher
Regent	摄政王	name	npc	Regent
Group Storage tutor	团队储物箱导师	name	npc	Group Storage tutor
Group Ironman tutor	团队铁人导师	name	npc	Group Ironman tutor
The Sage	智者	name	npc	The Sage
League Tutor	联赛导师	name	npc	League Tutor
Leagues Assistant	联赛助手	name	npc	Leagues Assistant
Revenant maledictus	亡灵马勒迪克图斯	name	npc	Revenant maledictus
TzHaar-Ket-Keh	特扎尔.凯特.凯	name	npc	TzHaar-Ket-Keh
Oldak	奥达克	name	npc	Oldak
High Priest Bighead	大头大祭司	name	npc	High Priest Bighead
Skoblin	斯戈布林	name	npc	Skoblin
Snothead	斯诺黑德	name	npc	Snothead
Snailfeet	斯奈尔菲特	name	npc	Snailfeet
Mosschin	莫斯钦	name	npc	Mosschin
Redeyes	雷德艾斯	name	npc	Redeyes
Strongbones	斯特朗博恩斯	name	npc	Strongbones
Nexling	小奈克斯	name	npc	Nexling
Nex	奈克斯	name	npc	Nex
Fumus	弗穆斯	name	npc	Fumus
Umbra	翁布拉	name	npc	Umbra
Cruor	克鲁尔	name	npc	Cruor
Glacies	格拉西斯	name	npc	Glacies
Messenger	信使	name	npc	Messenger
Ashuelot Reis	阿舒洛特.雷斯	name	npc	Ashuelot Reis
Spiritual Warrior	幽魂战士	name	npc	Spiritual Warrior
Spiritual Ranger	幽魂射手	name	npc	Spiritual Ranger
Spiritual Mage	幽魂法师	name	npc	Spiritual Mage
Blood Reaver	鲜血掠夺者	name	npc	Blood Reaver
Preacher	传教士	name	npc	Preacher
Dipflip	迪普弗利普	name	npc	Dipflip
Wizard Distentor	魔法师迪斯滕托	name	npc	Wizard Distentor
Greatish guardian	大守护者	name	npc	Greatish guardian
Abyssal protector	深渊守护者	name	npc	Abyssal protector
The Great Guardian	伟大守护者	name	npc	The Great Guardian
Apprentice Felix	学徒费利克斯	name	npc	Apprentice Felix
Weak catalytic guardian	弱效催化守护者	name	npc	Weak catalytic guardian
Medium catalytic guardian	中效催化守护者	name	npc	Medium catalytic guardian
Strong catalytic guardian	强效催化守护者	name	npc	Strong catalytic guardian
Overcharged catalytic guardian	极效催化守护者	name	npc	Overcharged catalytic guardian
Weak elemental guardian	弱效元素守护者	name	npc	Weak elemental guardian
Medium elemental guardian	中效元素守护者	name	npc	Medium elemental guardian
Strong elemental guardian	强效元素守护者	name	npc	Strong elemental guardian
Overcharged elemental guardian	极效元素守护者	name	npc	Overcharged elemental guardian
Archmage Sedridor	大法师塞德里多	name	npc	Archmage Sedridor
Wizard Persten	魔法师佩尔斯滕	name	npc	Wizard Persten
Apprentice Tamara	学徒塔玛拉	name	npc	Apprentice Tamara
Apprentice Cordelia	学徒科迪莉亚	name	npc	Apprentice Cordelia
Menaphite Shadow	梅纳菲特之影	name	npc	Menaphite Shadow
Reanimated hellhound	被复活的地狱犬	name	npc	Reanimated hellhound
Smithing catalyst	锻造催化剂	name	npc	Smithing catalyst
Kovac	科瓦克	name	npc	Kovac
Spirit	灵魂	name	npc	Spirit
Mehhar	梅哈尔	name	npc	Mehhar
High Priest of Scabaras	斯卡巴拉斯大祭司	name	npc	High Priest of Scabaras
Champion of Scabaras	斯卡巴拉斯冠军勇士	name	npc	Champion of Scabaras
Shadow Rift	阴影裂隙	name	npc	Shadow Rift
Selim	塞利姆	name	npc	Selim
Menaphite Akh	梅纳菲特阿克	name	npc	Menaphite Akh
Coenus	科努斯	name	npc	Coenus
Jabari	贾巴里	name	npc	Jabari
Pharaoh Kemesis	法老凯米西斯	name	npc	Pharaoh Kemesis
Menaphite Guard	梅纳菲特守卫	name	npc	Menaphite Guard
Roger	罗杰	name	npc	Roger
Head Menaphite Guard	梅纳菲特守卫长	name	npc	Head Menaphite Guard
Citizen	市民	name	npc	Citizen
Lady Keli	凯利夫人	name	npc	Lady Keli
Prince Ali	阿里王子	name	npc	Prince Ali
Locust	蝗虫	name	npc	Locust
Plague frog	瘟疫青蛙	name	npc	Plague frog
Plague cow	瘟疫奶牛	name	npc	Plague cow
Amascut	阿玛斯库特	name	npc	Amascut
Worker	工人	name	npc	Worker
Raetul	雷图尔	name	npc	Raetul
Lanthus	兰苏斯	name	npc	Lanthus
Hannibal	汉尼拔	name	npc	Hannibal
Tumeken's Guardian	图梅肯的守护者	name	npc	Tumeken's Guardian
Elidinis' Guardian	伊莉迪尼斯的守护者	name	npc	Elidinis' Guardian
Apmeken	阿普梅肯	name	npc	Apmeken
Crondis	克伦迪斯	name	npc	Crondis
Gilbert	吉尔伯特	name	npc	Gilbert
Scabaras	斯卡巴拉斯	name	npc	Scabaras
Arena Guard Fronk	竞技场守卫弗龙克	name	npc	Arena Guard Fronk
Arena Guard Nikkolas	竞技场守卫尼科拉斯	name	npc	Arena Guard Nikkolas
Arena Guard Fawry	竞技场守卫法乌里	name	npc	Arena Guard Fawry
Arena Guard Yon	竞技场守卫约恩	name	npc	Arena Guard Yon
Arena Guard Drakno	竞技场守卫德拉克诺	name	npc	Arena Guard Drakno
Arena Guard Rachi	竞技场守卫拉奇	name	npc	Arena Guard Rachi
Arena Guard Joby	竞技场守卫乔比	name	npc	Arena Guard Joby
Arena Guard Beni	竞技场守卫贝尼	name	npc	Arena Guard Beni
1v1 Tournament Guide	1v1 锦标赛向导	name	npc	1v1 Tournament Guide
Duel Guide	决斗向导	name	npc	Duel Guide
Chris	克里斯	name	npc	Chris
Fighter	战士	name	npc	Fighter
Het	赫特	name	npc	Het
Osmumten	奥斯穆滕	name	npc	Osmumten
Helpful Spirit	乐于助人的灵魂	name	npc	Helpful Spirit
Scarab	圣甲虫	name	npc	Scarab
Obelisk	方尖碑	name	npc	Obelisk
Palm of Resourcefulness	机智之掌	name	npc	Palm of Resourcefulness
Het's Seal (protected)	赫特的封印 (受保护)	name	npc	Het's Seal (protected)
Het's Seal (weakened)	赫特的封印 (被削弱)	name	npc	Het's Seal (weakened)
Orb of Darkness	黑暗宝珠	name	npc	Orb of Darkness
Baboon Brawler	狒狒拳手	name	npc	Baboon Brawler
Baboon Thrower	狒狒投掷手	name	npc	Baboon Thrower
Baboon Mage	狒狒法师	name	npc	Baboon Mage
Baboon Shaman	狒狒萨满	name	npc	Baboon Shaman
Volatile Baboon	暴躁的狒狒	name	npc	Volatile Baboon
Cursed Baboon	被诅咒的狒狒	name	npc	Cursed Baboon
Baboon Thrall	狒狒仆从	name	npc	Baboon Thrall
Kephri	凯弗里	name	npc	Kephri
Soldier Scarab	战士圣甲虫	name	npc	Soldier Scarab
Spitting Scarab	喷吐圣甲虫	name	npc	Spitting Scarab
Arcane Scarab	奥术圣甲虫	name	npc	Arcane Scarab
Agile Scarab	敏捷圣甲虫	name	npc	Agile Scarab
Zebak's Tail	泽巴克的尾巴	name	npc	Zebak's Tail
Jug	壶	name	npc	Jug
Wave	波浪	name	npc	Wave
Bloody Wave	血浪	name	npc	Bloody Wave
Blood Cloud	血云	name	npc	Blood Cloud
Elidinis' Warden	伊莉迪尼斯的典狱长	name	npc	Elidinis' Warden
Tumeken's Warden	图梅肯的典狱长	name	npc	Tumeken's Warden
Phantom	幻影	name	npc	Phantom
Core	核心	name	npc	Core
Energy Siphon	能量虹吸	name	npc	Energy Siphon
Zebak's Phantom	泽巴克的幻影	name	npc	Zebak's Phantom
Ba-Ba's Phantom	巴巴的幻影	name	npc	Ba-Ba's Phantom
Kephri's Phantom	凯弗里的幻影	name	npc	Kephri's Phantom
Akkha's Phantom	阿卡的幻影	name	npc	Akkha's Phantom
Ba-Ba	巴巴	name	npc	Ba-Ba
Baboon	狒狒	name	npc	Baboon
Akkha	阿卡	name	npc	Akkha
Akkha's Shadow	阿卡的阴影	name	npc	Akkha's Shadow
Orb of Lightning	闪电法球	name	npc	Orb of Lightning
Burning Orb	火焰法球	name	npc	Burning Orb
Frozen Orb	冰之法球	name	npc	Frozen Orb
Unstable Orb	不稳定的法球	name	npc	Unstable Orb
Bank Camel	银行骆驼	name	npc	Bank Camel
Akkhito	阿克希托	name	npc	Akkhito
Babi	巴巴	name	npc	Babi
Kephriti	凯弗里提	name	npc	Kephriti
Zebo	泽博	name	npc	Zebo
Tumeken's Damaged Guardian	图梅肯的受损守护者	name	npc	Tumeken's Damaged Guardian
Elidinis' Damaged Guardian	伊莉迪尼斯的受损守护者	name	npc	Elidinis' Damaged Guardian
Eliza	伊莉莎	name	npc	Eliza
Costumed child	变装的孩子	name	npc	Costumed child
Generous Treater	慷慨的招待者	name	npc	Generous Treater
Spooky dog	幽灵狗	name	npc	Spooky dog
Aris	阿里斯	name	npc	Aris
Rana the Dyer	染工拉娜	name	npc	Rana the Dyer
Jalal the Drunk	酒鬼贾拉尔	name	npc	Jalal the Drunk
Faisal the Barman	酒保费萨尔	name	npc	Faisal the Barman
Isma'il The Kebab Seller	烤肉贩伊斯梅尔	name	npc	Isma'il The Kebab Seller
Sami the Camel Man	骆驼商人萨米	name	npc	Sami the Camel Man
Hakeem the Mayor	市长哈基姆	name	npc	Hakeem the Mayor
Alisha the Hag	老巫婆阿丽莎	name	npc	Alisha the Hag
Badir the Snake Charmer	耍蛇人巴迪尔	name	npc	Badir the Snake Charmer
Jasim the Camel	骆驼贾西姆	name	npc	Jasim the Camel
Ibil the Camel	骆驼伊比尔	name	npc	Ibil the Camel
Rashid the Operator	操作员拉希德	name	npc	Rashid the Operator
Tribeswoman	部落女人	name	npc	Tribeswoman
Madam Sikaro	西卡罗夫人	name	npc	Madam Sikaro
Artio	阿提奥	name	npc	Artio
Calvar'ion	卡尔瓦里昂	name	npc	Calvar'ion
Spindel	斯平德尔	name	npc	Spindel
Venenatis' Spiderling	维内纳蒂斯的小蜘蛛	name	npc	Venenatis' Spiderling
Spindel's Spiderling	斯平德尔的小蜘蛛	name	npc	Spindel's Spiderling
Muphin	穆芬	name	npc	Muphin
Door Guard	门卫	name	npc	Door Guard
Lady Servil	塞尔维尔夫人	name	npc	Lady Servil
Sammy Servil	萨米.塞尔维尔	name	npc	Sammy Servil
Justin Servil	贾斯汀.塞尔维尔	name	npc	Justin Servil
Evelot	埃韦洛特	name	npc	Evelot
Clivet	克利维特	name	npc	Clivet
Big Fish	大鱼	name	npc	Big Fish
Dead Wolf	死亡的狼	name	npc	Dead Wolf
Strange Creature	奇怪的生物	name	npc	Strange Creature
Jhallan	贾兰	name	npc	Jhallan
Khazard Soldier	卡扎德士兵	name	npc	Khazard Soldier
Captain Malleta	马莱塔船长	name	npc	Captain Malleta
Sergeant Raymond	雷蒙德中士	name	npc	Sergeant Raymond
Phantom Muspah	幻影穆斯帕	name	npc	Phantom Muspah
Ceril Carnillean	塞里尔.卡尼利安	name	npc	Ceril Carnillean
Butler Jones	管家琼斯	name	npc	Butler Jones
Jones	琼斯	name	npc	Jones
Alomone	阿洛蒙	name	npc	Alomone
Scruffy	斯克拉菲	name	npc	Scruffy
Ali the Tea Seller	茶贩阿里	name	npc	Ali the Tea Seller
Morgiana	莫吉亚娜	name	npc	Morgiana
Cassim	卡西姆	name	npc	Cassim
Hallowed Sepulchre Coffin	神圣墓穴棺材	name	npc	Hallowed Sepulchre Coffin
Hallowed Sepulchre Grand Coffin	神圣墓穴大棺材	name	npc	Hallowed Sepulchre Grand Coffin
Corrupted Warrior	堕落战士	name	npc	Corrupted Warrior
Emma	艾玛	name	npc	Emma
Suzie	苏西	name	npc	Suzie
Flowering bush (Lilac)	开花灌木 (淡紫色)	name	npc	Flowering bush (Lilac)
Sir Pear Visor	皮尔.维泽尔爵士	name	npc	Sir Pear Visor
Strange bush (Lilac)	奇怪的灌木 (淡紫色)	name	npc	Strange bush (Lilac)
Flowering bush (Pink)	开花灌木 (粉色)	name	npc	Flowering bush (Pink)
Strange bush (Pink)	奇怪的灌木 (粉色)	name	npc	Strange bush (Pink)
Flowering bush (Red)	开花灌木 (红色)	name	npc	Flowering bush (Red)
Strange bush (Red)	奇怪的灌木 (红色)	name	npc	Strange bush (Red)
Flowering bush (Orange)	开花灌木 (橙色)	name	npc	Flowering bush (Orange)
Strange bush (Orange)	奇怪的灌木 (橙色)	name	npc	Strange bush (Orange)
Flowering bush (Yellow)	开花灌木 (黄色)	name	npc	Flowering bush (Yellow)
Strange bush (Yellow)	奇怪的灌木 (黄色)	name	npc	Strange bush (Yellow)
Flowering bush (White)	开花灌木 (白色)	name	npc	Flowering bush (White)
Strange bush (White)	奇怪的灌木 (白色)	name	npc	Strange bush (White)
Flowering bush (Green)	开花灌木 (绿色)	name	npc	Flowering bush (Green)
Strange bush (Green)	奇怪的灌木 (绿色)	name	npc	Strange bush (Green)
Flowering bush (Blue)	开花灌木 (蓝色)	name	npc	Flowering bush (Blue)
Strange bush (Blue)	奇怪的灌木 (蓝色)	name	npc	Strange bush (Blue)
Wisp	幽魂	name	npc	Wisp
Butch	布奇	name	npc	Butch
Baron	男爵	name	npc	Baron
Lil'viathan	小利维坦	name	npc	Lil'viathan
Asgarnia Smith	阿斯加尼亚.史密斯	name	npc	Asgarnia Smith
Woodcutting Leprechaun	伐木小妖精	name	npc	Woodcutting Leprechaun
Duke Sucellus	苏塞勒斯公爵	name	npc	Duke Sucellus
Friendly Bees	友好的蜜蜂	name	npc	Friendly Bees
Beaver	海狸	name	npc	Beaver
Odd Figure	怪人	name	npc	Odd Figure
The Whisperer	低语者	name	npc	The Whisperer
Floating Column	漂浮的柱子	name	npc	Floating Column
Lost Soul	迷失的灵魂	name	npc	Lost Soul
The Leviathan	利维坦	name	npc	The Leviathan
Tail	尾巴	name	npc	Tail
Abyssal pathfinder	深渊探路者	name	npc	Abyssal pathfinder
The Leviathan?	利维坦？	name	npc	The Leviathan?
Vardorvis	瓦多维斯	name	npc	Vardorvis
Large Tendril	大型触须	name	npc	Large Tendril
Vardorvis' Head	瓦多维斯的头	name	npc	Vardorvis' Head
Prescott	普雷斯科特	name	npc	Prescott
Ketla	凯特拉	name	npc	Ketla
Me?	我？	name	npc	Me?
Shadow Keeper	阴影守护者	name	npc	Shadow Keeper
Barus	巴鲁斯	name	npc	Barus
Kasonde	卡松德	name	npc	Kasonde
Strangled	绞杀者	name	npc	Strangled
Strangled Bear	绞杀熊	name	npc	Strangled Bear
Strangled Boar	绞杀野猪	name	npc	Strangled Boar
Strangled Lynx	绞杀猞猁	name	npc	Strangled Lynx
Dr Banikan	巴尼坎博士	name	npc	Dr Banikan
Sliske	斯利斯克	name	npc	Sliske
The Forsaken Assassin	被遗弃的刺客	name	npc	The Forsaken Assassin
Ketla the Unworthy	不配的凯特拉	name	npc	Ketla the Unworthy
Kasonde the Craven	懦弱的卡松德	name	npc	Kasonde the Craven
Persten the Deceitful	狡猾的佩尔斯滕	name	npc	Persten the Deceitful
Wighted Leech	被诅咒的水蛭	name	npc	Wighted Leech
Smoke Totem	烟雾图腾	name	npc	Smoke Totem
Shadow Totem	阴影图腾	name	npc	Shadow Totem
Blood Totem	鲜血图腾	name	npc	Blood Totem
Ice Totem	冰图腾	name	npc	Ice Totem
Mysterious Bandit	神秘的强盗	name	npc	Mysterious Bandit
Cerebral pathfinder	大脑探路者	name	npc	Cerebral pathfinder
Cerebral pathbreaker	大脑破路者	name	npc	Cerebral pathbreaker
Catalyst	催化剂	name	npc	Catalyst
Scarred lesser demon	伤痕小恶魔	name	npc	Scarred lesser demon
Light leech	光水蛭	name	npc	Light leech
Crimson sanguisphera	深红血球	name	npc	Crimson sanguisphera
Radiant sanguisphera	光辉血球	name	npc	Radiant sanguisphera
Brain Pillar	大脑柱	name	npc	Brain Pillar
Abyssal antibody	深渊抗体	name	npc	Abyssal antibody
Scarred greater demon	伤痕大恶魔	name	npc	Scarred greater demon
Scarred hellhound	伤痕地狱犬	name	npc	Scarred hellhound
Abyssal axon	深渊轴突	name	npc	Abyssal axon
Scarred imp	伤痕小恶魔	name	npc	Scarred imp
Catalytic Guardian	催化守护者	name	npc	Catalytic Guardian
Scarred black demon	伤痕黑恶魔	name	npc	Scarred black demon
Giant goblin	巨型哥布林	name	npc	Giant goblin
Vitreous warped Jelly	玻璃扭曲果冻怪	name	npc	Vitreous warped Jelly
Mutated Terrorbird	变异骇鸟	name	npc	Mutated Terrorbird
Mutated Tortoise	变异陆龟	name	npc	Mutated Tortoise
Longramble	朗拉姆布尔	name	npc	Longramble
Yewnock the Engineer	工程师尤诺克	name	npc	Yewnock the Engineer
King Bolrie	博尔利国王	name	npc	King Bolrie
Bolrie	博尔利	name	npc	Bolrie
Advisor	顾问	name	npc	Advisor
Argenthorg	阿根索格	name	npc	Argenthorg
Terrorbird Guard 21	骇鸟守卫 21	name	npc	Terrorbird Guard 21
Terrorbird Guard 72	骇鸟守卫 72	name	npc	Terrorbird Guard 72
Big Monolith	大巨石	name	npc	Big Monolith
Small Monolith	小巨石	name	npc	Small Monolith
Warped Tortoise	扭曲陆龟	name	npc	Warped Tortoise
Warped Terrorbird	扭曲骇鸟	name	npc	Warped Terrorbird
Hagus	哈古斯	name	npc	Hagus
Spidey dog	蜘蛛狗	name	npc	Spidey dog
Unfinished Beehive	未完成的蜂箱	name	npc	Unfinished Beehive
Complete Beehive	完整的蜂箱	name	npc	Complete Beehive
Wild Beehive	野生蜂箱	name	npc	Wild Beehive
Ritual circle (green)	仪式圆圈 (绿色)	name	npc	Ritual circle (green)
Ritual circle (yellow)	仪式圆圈 (黄色)	name	npc	Ritual circle (yellow)
Ritual circle (blue)	仪式圆圈 (蓝色)	name	npc	Ritual circle (blue)
Ritual circle (red)	仪式圆圈 (红色)	name	npc	Ritual circle (red)
Bloodthirsty hand	嗜血之手	name	npc	Bloodthirsty hand
Bloodthirsty Crawler	嗜血爬虫	name	npc	Bloodthirsty Crawler
Bloodthirsty banshee	嗜血女妖	name	npc	Bloodthirsty banshee
Fox trap	狐狸陷阱	name	npc	Fox trap
Bloodthirsty twisted banshee	嗜血扭曲女妖	name	npc	Bloodthirsty twisted banshee
Entling	小树精	name	npc	Entling
Pruned Entling	被修剪的小树人	name	npc	Pruned Entling
Friendly Ent	友好的树人	name	npc	Friendly Ent
Poacher	偷猎者	name	npc	Poacher
Frightened Fox	受惊的狐狸	name	npc	Frightened Fox
Bloodthirst rockslug	嗜血岩石蜗牛	name	npc	Bloodthirst rockslug
Bloodthirsty Cockathrice	嗜血鸡蛇怪	name	npc	Bloodthirsty Cockathrice
Bloodthirsty pyrelord	嗜血火焰领主	name	npc	Bloodthirsty pyrelord
Bloodthirsty Infernal pyrelord	嗜血地狱火焰领主	name	npc	Bloodthirsty Infernal pyrelord
Bloodthirsty basilisk	嗜血石化蜥蜴	name	npc	Bloodthirsty basilisk
Bloodthirsty Basilisk Sentinel	嗜血石化蜥蜴哨兵	name	npc	Bloodthirsty Basilisk Sentinel
Bloodthirsty Mage	嗜血法师	name	npc	Bloodthirsty Mage
Bloodthirsty Bloodveld	嗜血血魔	name	npc	Bloodthirsty Bloodveld
Bloodthirsty mutated Bloodveld	嗜血变异血魔	name	npc	Bloodthirsty mutated Bloodveld
Bloodthirsty Jelly	嗜血果冻怪	name	npc	Bloodthirsty Jelly
Bloodthirsty Warped Jelly	嗜血扭曲果冻怪	name	npc	Bloodthirsty Warped Jelly
Bloodthirsty abomination	嗜血憎恶怪	name	npc	Bloodthirsty abomination
Bloodthirsty spectre	嗜血幽灵	name	npc	Bloodthirsty spectre
Bloodthirsty Repugnant spectre	嗜血令人厌恶的幽灵	name	npc	Bloodthirsty Repugnant spectre
Bloodthirsty choke devil	嗜血窒息恶魔	name	npc	Bloodthirsty choke devil
Bloodthirsty kurask	嗜血库拉斯克	name	npc	Bloodthirsty kurask
Bloodthirsty smoke devil	嗜血烟魔	name	npc	Bloodthirsty smoke devil
Bloodthirsty gargoyle	嗜血石像鬼	name	npc	Bloodthirsty gargoyle
Bloodthirsty Night beast	嗜血暗夜野兽	name	npc	Bloodthirsty Night beast
Bloodthirsty abyssal demon	嗜血深渊恶魔	name	npc	Bloodthirsty abyssal demon
Bloodthirsty Nechryarch	嗜血死灵魔领主	name	npc	Bloodthirsty Nechryarch
Bloodthirsty Turoth	嗜血图罗斯	name	npc	Bloodthirsty Turoth
Bloodthirsty Shadow Wyrm	嗜血阴影蛇龙	name	npc	Bloodthirsty Shadow Wyrm
Bloodthirsty Drake	嗜血亚龙	name	npc	Bloodthirsty Drake
Bloodthirsty Hydra	嗜血九头蛇	name	npc	Bloodthirsty Hydra
Muspah	穆斯帕	name	npc	Muspah
Ric	里克	name	npc	Ric
Branda the Fire Queen	火之女王布兰达	name	npc	Branda the Fire Queen
Goose	鹅	name	npc	Goose
Anti-Santa	反圣诞老人	name	npc	Anti-Santa
Key Master	钥匙守护者	name	npc	Key Master
Guss Mistletoad	格斯.米斯特尔托德	name	npc	Guss Mistletoad
Santa's scribe	圣诞人的抄写员	name	npc	Santa's scribe
Santa Claus	圣诞老人	name	npc	Santa Claus
Barbarian bartender	野蛮人酒保	name	npc	Barbarian bartender
Waitress	女服务员	name	npc	Waitress
Elias White	伊莱亚斯.怀特	name	npc	Elias White
Arrav	阿拉夫	name	npc	Arrav
Zemouregal	泽莫雷加尔	name	npc	Zemouregal
Sharathteerk	沙拉什蒂尔克	name	npc	Sharathteerk
Alina	阿琳娜	name	npc	Alina
Noah	诺亚	name	npc	Noah
Sergeant Tobyn	托宾中士	name	npc	Sergeant Tobyn
Prince Itzla Arkan	伊茨拉.阿坎王子	name	npc	Prince Itzla Arkan
Servius, Teokan of Ralos	拉洛斯的神官塞维乌斯	name	npc	Servius, Teokan of Ralos
Furia Tullus	弗里亚.图卢斯	name	npc	Furia Tullus
Ennius Tullus	恩尼乌斯.图卢斯	name	npc	Ennius Tullus
Hosa	霍萨	name	npc	Hosa
Lovada	洛瓦达	name	npc	Lovada
Ferain	费兰	name	npc	Ferain
Elnes	埃尔内斯	name	npc	Elnes
Hordal	霍尔达尔	name	npc	Hordal
Buneir	布奈尔	name	npc	Buneir
Lassin	拉辛	name	npc	Lassin
Hatna	哈特纳	name	npc	Hatna
Armoured zombie	装甲僵尸	name	npc	Armoured zombie
Harminia	哈米尼亚	name	npc	Harminia
Smol Heredit	小赫雷迪特	name	npc	Smol Heredit
Quetzin	奎特辛	name	npc	Quetzin
Tecu salamander	特库蝾螈	name	npc	Tecu salamander
Sunlight Moth	日光蛾	name	npc	Sunlight Moth
Moonlight moth	月光蛾	name	npc	Moonlight moth
Minimus	米尼穆斯	name	npc	Minimus
Gloria	格洛丽亚	name	npc	Gloria
Jaguar warrior	美洲豹战士	name	npc	Jaguar warrior
Serpent shaman	蛇萨满	name	npc	Serpent shaman
Fremennik warband archer	费明尼克战团射手	name	npc	Fremennik warband archer
Fremennik warband seer	费明尼克战团先知	name	npc	Fremennik warband seer
Fremennik warband berserker	费明尼克战团狂战士	name	npc	Fremennik warband berserker
Javelin Colossus	标枪巨像	name	npc	Javelin Colossus
Manticore	曼提柯尔	name	npc	Manticore
Shockwave Colossus	冲击波巨像	name	npc	Shockwave Colossus
Pillar	柱子	name	npc	Pillar
Sol Heredit	索尔.赫雷迪特	name	npc	Sol Heredit
Doom Scorpion	厄运蝎子	name	npc	Doom Scorpion
Bee Swarm	蜂群	name	npc	Bee Swarm
Healing totem	治疗图腾	name	npc	Healing totem
Passionate Supporter	热情的支持者	name	npc	Passionate Supporter
Duelist	决斗者	name	npc	Duelist
Zuma	祖玛	name	npc	Zuma
Attala	阿塔拉	name	npc	Attala
Jessamine	杰萨明	name	npc	Jessamine
Eyatlalli	埃亚特拉利	name	npc	Eyatlalli
Sulphur Nagua	硫磺那伽	name	npc	Sulphur Nagua
Blacksmith	铁匠	name	npc	Blacksmith
Regulus Cento	雷古卢斯.森托	name	npc	Regulus Cento
Quetzal	绿咬鹃	name	npc	Quetzal
Primio	普里米奥	name	npc	Primio
Metzli, Teokan of Ranul	拉努尔的神官梅茨利	name	npc	Metzli, Teokan of Ranul
Cultist	邪教徒	name	npc	Cultist
Fountain	喷泉	name	npc	Fountain
Injured hunter	受伤的猎人	name	npc	Injured hunter
Guild Hunter Fox	公会猎人狐狸	name	npc	Guild Hunter Fox
Atza	阿特扎	name	npc	Atza
Guild Hunter Kiko	公会猎人基科	name	npc	Guild Hunter Kiko
Marcellus	马塞勒斯	name	npc	Marcellus
Gary	加里	name	npc	Gary
Sue	苏	name	npc	Sue
Jane	简	name	npc	Jane
Cuthbert	卡斯伯特	name	npc	Cuthbert
Cuthbert, Lord of Dread	恐惧领主卡斯伯特	name	npc	Cuthbert, Lord of Dread
Capybara	水豚	name	npc	Capybara
Capybara Pup	水豚幼崽	name	npc	Capybara Pup
Capybara pup	水豚幼崽	name	npc	Capybara pup
Green skink	绿色石龙子	name	npc	Green skink
Sunbeam skink	阳光石龙子	name	npc	Sunbeam skink
Jaguar	美洲豹	name	npc	Jaguar
Jaguar cub	美洲豹幼崽	name	npc	Jaguar cub
Black jaguar	黑色美洲豹	name	npc	Black jaguar
White jaguar	白色美洲豹	name	npc	White jaguar
Fennec fox	耳廓狐	name	npc	Fennec fox
Fennec fox cub	耳廓狐幼崽	name	npc	Fennec fox cub
Jerboa	跳鼠	name	npc	Jerboa
Toucan	巨嘴鸟	name	npc	Toucan
Mountain toucan	山地巨嘴鸟	name	npc	Mountain toucan
Alpaca	羊驼	name	npc	Alpaca
Alpaca cria	羊驼幼崽	name	npc	Alpaca cria
Molossus	莫洛索斯犬	name	npc	Molossus
Xolo	墨西哥无毛犬	name	npc	Xolo
Lola	洛拉	name	npc	Lola
Harpy eagle	角雕	name	npc	Harpy eagle
Buffalo	水牛	name	npc	Buffalo
Oryx	剑羚	name	npc	Oryx
Blood Moon	血月	name	npc	Blood Moon
Eclipse Moon	月蚀	name	npc	Eclipse Moon
Blue Moon	蓝月	name	npc	Blue Moon
Moon Shield	月亮护盾	name	npc	Moon Shield
Blood jaguar	血色美洲豹	name	npc	Blood jaguar
Frozen weapons	被冻住的武器	name	npc	Frozen weapons
Cracked ice	碎裂的冰	name	npc	Cracked ice
Moss Lizard	苔藓蜥蜴	name	npc	Moss Lizard
Grimy Lizard	肮脏蜥蜴	name	npc	Grimy Lizard
Moonlight Cockatrice	月光鸡蛇怪	name	npc	Moonlight Cockatrice
Wyrmling	蛇龙幼崽	name	npc	Wyrmling
Shopkeeper	店主	name	npc	Shopkeeper
Nahta	纳赫塔	name	npc	Nahta
Tizoro	蒂佐罗	name	npc	Tizoro
Yarnio	亚尼奥	name	npc	Yarnio
Conara	科纳拉	name	npc	Conara
Huito	惠托	name	npc	Huito
Sonalo	索纳洛	name	npc	Sonalo
Funbo	芬博	name	npc	Funbo
Kalko	卡尔科	name	npc	Kalko
Cuica	库伊卡	name	npc	Cuica
Callio	卡利奥	name	npc	Callio
Guildmaster Apatura	公会会长阿帕图拉	name	npc	Guildmaster Apatura
Huntmaster Gilman (Novice)	狩猎大师吉尔曼 (新手)	name	npc	Huntmaster Gilman (Novice)
Guild Hunter Ornus (Adept)	公会猎人奥努斯 (熟练)	name	npc	Guild Hunter Ornus (Adept)
Guild Hunter Cervus (Adept)	公会猎人瑟维尤斯 (熟练)	name	npc	Guild Hunter Cervus (Adept)
Guild Hunter Aco (Expert)	公会猎人阿科 (专家)	name	npc	Guild Hunter Aco (Expert)
Guild Hunter Teco (Expert)	公会猎人特科 (专家)	name	npc	Guild Hunter Teco (Expert)
Guild Hunter Wolf (Master)	公会猎人沃尔夫 (大师)	name	npc	Guild Hunter Wolf (Master)
Guild Scribe Verity	公会文书维里蒂	name	npc	Guild Scribe Verity
Bank buffalo	银行水牛	name	npc	Bank buffalo
Pellem	佩勒姆	name	npc	Pellem
Imia	伊米亚	name	npc	Imia
Moonlight antelope	月光羚羊	name	npc	Moonlight antelope
